"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x540763432","x875014145845764096",2017-06-14 15:36:44,"ukmrenang_ugm","@AdriAlQadri @AquatikBSUPI @unitrenangunpad @UKM_RenangUI @ukmruajy @UKMR_UNHAS @ukmrenangUB @liscaswimpolo Ditunggu partisipasinya di jogja yaa mas :)","Twitter for Android",43,"x875013171550896128","x207498040","AdriAlQadri",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x207498040 x370192512 x311909921 x1883448998 x1220298331 x3071585900","AdriAlQadri AquatikBSUPI unitrenangunpad ukmruajy UKMR_UNHAS liscaswimpolo","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/875014145845764096","UGM Swimming Team","Yogyakarta, Indonesia","Swimming Gadjah Mada - Swim Fast Never Last | Universitas Gadjah Mada | unitrenang.ugm@gmail.com |","http://t.co/Ihllyzk0qe",FALSE,714,0,5,1983,53,2012-03-30 12:05:48,FALSE,"http://t.co/Ihllyzk0qe","http://unitrenang.ukm.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/540763432/1474631578","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/616511971303665665/SHoWs3iB_normal.jpg"
"x309637033","x1471500786844594181",2021-12-16 15:21:41,"Ariobaagus","This is cute and funny but the real amazing thing about this video is that elephants are so intelligent they understand the concept of a joke and can make one up themselves. https://t.co/2fq7PlpqR8","Twitter for Android",140,,,,FALSE,TRUE,0,130254,,,,,,,,,,,,,,,,"x30290257","BostonJerry","en",,,,,,,,,,,,,,,,"x1470861839026249738","This is cute and funny but the real amazing thing about this video is that elephants are so intelligent they understand the concept of a joke and can make one up themselves. https://t.co/2fq7PlpqR8",2021-12-14 21:02:44,"Twitter Web App",819707,130254,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471500786844594181","Ario Wisnuaji.","Kota Pelajar.","Hasser•CSYK•Puspanegara62•Universitas Gadjah Mada•",,FALSE,380,356,0,39203,243,2011-06-02 12:22:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/309637033/1582014669","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1251298337388519426/CqIi2YaN_normal.jpg"
"x434160742","x1442471007852269568",2021-09-27 12:47:42,"EGSA_UGM","more info👉 https://t.co/y7pLLyK4LF https://t.co/ttsnAW0Qfr","Twitter for Android",34,"x1442469621534052358","x434160742","EGSA_UGM",FALSE,FALSE,0,0,,,,,"bit.ly/EECEGSA","https://t.co/y7pLLyK4LF","http://bit.ly/EECEGSA","http://pbs.twimg.com/ext_tw_video_thumb/1442469774865285125/pu/img/x9iFqeqqBTtNGxbN.jpg","https://t.co/ttsnAW0Qfr","https://twitter.com/EGSA_UGM/status/1442471007852269568/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1442469774865285125/pu/img/x9iFqeqqBTtNGxbN.jpg","https://t.co/ttsnAW0Qfr","https://twitter.com/EGSA_UGM/status/1442471007852269568/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1442471007852269568","GEOGRAFI LINGKUNGAN","Yogyakarta","Official Twitter of Environmental Geography Student Association - Faculty of Geography
Universitas Gadjah Mada.
Line : @egsa_ugm |
ig : https://t.co/kc1rJSLdAt","https://t.co/SkXt5cfHLn",FALSE,1686,145,9,3533,17,2011-12-11 14:06:10,FALSE,"https://t.co/SkXt5cfHLn","https://egsa.geo.ugm.ac.id/",,"https://pbs.twimg.com/profile_banners/434160742/1552493156","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2136041553/egsa2_normal.jpg"
"x450394763","x1208383026440261632",2019-12-21 13:45:38,"ariesujito_UGM","Siap2 mbedah bukunya @ariesujito_UGM? ""Secangkir Politik"" jam 19.00 malam ini di Condet https://t.co/0RatXS8k2t","Twitter for iPhone",132,,,,FALSE,TRUE,0,3,,,,,,,,"http://pbs.twimg.com/media/EMThPurUwAAyJyY.jpg","https://t.co/0RatXS8k2t","https://twitter.com/budimandjatmiko/status/1208338270330871809/photo/1","photo","http://pbs.twimg.com/media/EMThPurUwAAyJyY.jpg","https://t.co/0RatXS8k2t","https://twitter.com/budimandjatmiko/status/1208338270330871809/photo/1",,"x183217247 x450394763","budimandjatmiko ariesujito_UGM","in",,,,,,,,,,,,,,,,"x1208338270330871809","Siap2 mbedah bukunya @ariesujito_UGM? ""Secangkir Politik"" jam 19.00 malam ini di Condet https://t.co/0RatXS8k2t",2019-12-21 10:47:48,"Twitter for Android",17,3,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1208383026440261632","ariesujito UGM","Yogyakarta","Sosiolog, Universitas Gadjah Mada (UGM); Pergerakan Indonesia","http://t.co/i2LWPThSxx",FALSE,4129,241,12,3370,10,2011-12-30 05:55:00,FALSE,"http://t.co/i2LWPThSxx","http://ariesujito.com",,"https://pbs.twimg.com/profile_banners/450394763/1406259971","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/515290547938795520/CF-3_bjl_normal.jpeg"
"x2350330441","x846532255619043328",2017-03-28 01:19:52,"SMIAGI_UGM","[Hari Raya Nyepi] https://t.co/JO7KlVh4qV","Twitter for Android",17,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/C798kOnVQAAKunG.jpg","https://t.co/JO7KlVh4qV","https://twitter.com/SMIAGI_UGM/status/846532255619043328/photo/1","photo","http://pbs.twimg.com/media/C798kOnVQAAKunG.jpg","https://t.co/JO7KlVh4qV","https://twitter.com/SMIAGI_UGM/status/846532255619043328/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/846532255619043328","SM-IAGI UGM","Yogyakarta, Indonesia","Official Twitter Account of Seksi Mahasiswa Ikatan Ahli Geologi Indonesia Universitas Gadjah Mada","https://t.co/u1A0MeRmLz",FALSE,310,91,2,800,72,2014-02-18 16:01:46,FALSE,"https://t.co/u1A0MeRmLz","http://sm-iagi.ft.ugm.ac.id/",,"https://pbs.twimg.com/profile_banners/2350330441/1481528661","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/837860681571454976/IcRBrcH__normal.jpg"
"x303848565","x1319146226051211264",2020-10-22 05:19:03,"himapa_ugm","✨Halo Sobat Pesona✨⠀
⠀
Lama tak berjumpa, kali ini seminar online dari HIMAPA hadir lagi!

Pasti penasaran perubahan apa aja  yang terjadi pada pola perjalanan wisata pasca pandemi? 

Go check follow 
https://t.co/Os4zJpAwp4

Dan registrasi di https://t.co/1rmUKT14J4","Twitter for Android",267,,,,FALSE,FALSE,6,5,,,,,"instagram.com/p/CGoVQ_bM4lh/… tinyurl.com/RegistrasiWebi…","https://t.co/Os4zJpAwp4 https://t.co/1rmUKT14J4","https://www.instagram.com/p/CGoVQ_bM4lh/?igshid=89phmdz3866w http://tinyurl.com/RegistrasiWebinarHiDays",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1319146226051211264","HIMAPA FIB UGM","Yogyakarta","Akun Resmi Himpunan Mahasiswa S1 Pariwisata Universitas Gadjah Mada || id Line : himapaugm",,FALSE,969,432,5,6076,96,2011-05-23 14:33:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/303848565/1409335554","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/967677593821396993/543owg6N_normal.jpg"
"x1100946071423934464","x1204235994200825856",2019-12-10 03:06:49,"dtntf_ugm","We are proud to announce the Call for Papers for HTR2020 Conference !!! UGM, BATAN, and HIMNI are delighted to host the 10th International Conference on HTR, here in Yogyakarta, Indonesia on October 6-8, 2020 !!!

#nuclear #energy #htr #conference
#HTR2020 https://t.co/a6XEXVSFgI","Twitter for iPhone",256,,,,FALSE,FALSE,1,2,,,"nuclear energy htr conference HTR2020",,,,,"http://pbs.twimg.com/media/ELZOP5JVUAAlaoa.jpg","https://t.co/a6XEXVSFgI","https://twitter.com/dtntf_ugm/status/1204235994200825856/photo/1","photo","http://pbs.twimg.com/media/ELZOP5JVUAAlaoa.jpg","https://t.co/a6XEXVSFgI","https://twitter.com/dtntf_ugm/status/1204235994200825856/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1204235994200825856","DTNTF UGM","Yogyakarta, Indonesia","Department of Nuclear Engineering and Engineering Physics | Faculty of Engineering | Universitas Gadjah Mada","https://t.co/THmBSFQPDa",FALSE,128,44,0,68,9,2019-02-28 02:29:32,FALSE,"https://t.co/THmBSFQPDa","https://tf.ugm.ac.id/",,"https://pbs.twimg.com/profile_banners/1100946071423934464/1553157256",,"http://pbs.twimg.com/profile_images/1100949755146825728/21oAkkjr_normal.jpg"
"x848688276","x1471104002381078528",2021-12-15 13:05:00,"hmtiugm","Kalo satu jurusan jadi krayon soalnya banyak warnanya hehehehhehehe https://t.co/0CbIpFwym3 https://t.co/p5ltUpPzLp","Twitter Web App",91,,,,FALSE,FALSE,3,0,,,,,"twitter.com/collegemenfess…","https://t.co/0CbIpFwym3","https://twitter.com/collegemenfess/status/1471061901115150343","http://pbs.twimg.com/media/FGpbl9GVkAIVPoo.png","https://t.co/p5ltUpPzLp","https://twitter.com/hmtiugm/status/1471104002381078528/photo/1","photo","http://pbs.twimg.com/media/FGpbl9GVkAIVPoo.png","https://t.co/p5ltUpPzLp","https://twitter.com/hmtiugm/status/1471104002381078528/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471104002381078528","Himpunan Mahasiswa Teknik Industri UGM","Yogyakarta","Himpunan Mahasiswa Teknik Industri - Universitas Gadjah Mada | hmti@ugm.ac.id","http://t.co/grHGul834L",FALSE,1522,99,4,3239,41,2012-09-27 05:14:47,FALSE,"http://t.co/grHGul834L","http://hmti.ft.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/848688276/1614925256","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1367721607431553025/c6lB0bzE_normal.jpg"
"x331394281","x786905723229736960",2016-10-14 12:25:19,"kommapres_UGM","Selamat malam! Jangan lupa, Akademi Mapres UGM kembali hadir besok (15/10) @ PKM Center UGM. See you soon!😊

#AkapresUGM https://t.co/qPwHnQOeo1","Twitter Web App",120,,,,FALSE,FALSE,1,0,,,"AkapresUGM",,,,,"http://pbs.twimg.com/media/CuumjG_UsAE3c8k.jpg","https://t.co/qPwHnQOeo1","https://twitter.com/kommapres_UGM/status/786905723229736960/photo/1","photo","http://pbs.twimg.com/media/CuumjG_UsAE3c8k.jpg","https://t.co/qPwHnQOeo1","https://twitter.com/kommapres_UGM/status/786905723229736960/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/786905723229736960","KommapresUGM","Daerah Istimewa Yogyakarta","Akun Twitter resmi dari Inspirasi UGM mengenai kisah-kisah inspiratif mahasiswa dan alumni Universitas Gadjah Mada. Contact: inspirasiugm@gmail.com","http://t.co/GoOQQqV8Ua",FALSE,2142,237,10,3164,11,2011-07-08 03:17:08,FALSE,"http://t.co/GoOQQqV8Ua","http://inspirasi.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/331394281/1424502266","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/451308164533596160/wYdNSFpX_normal.png"
"x192508760","x1470326172865097730",2021-12-13 09:34:11,"KapstraUGM","Simak informasi terbaru dari kami melalui:⁣⁣
Instagram: @kapstraugm⁣⁣
Line: @anb4323k⁣⁣
Twitter: @KapstraUGM⁣⁣
Youtube: Kapstra Fisipol UGM
Linkedin: Kapstra Fisipol UGM

KEMENTERIAN PSDM &amp; MEDINFO
KAPSTRA PSDK FISIPOL UGM
KABINET ARUNA RAKSA
2021","Twitter for iPhone",251,"x1470326094163165184","x192508760","KapstraUGM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x192508760 x192508760","KapstraUGM KapstraUGM","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1470326172865097730","KAPSTRA UGM","Yogyakarta, Indonesia","Keluarga Mahasiswa Pembangunan Sosial dan Kesejahteraan, Fakultas Ilmu Sosial dan Ilmu Politik, Universitas Gadjah Mada. Email: kapstra.fisipol@ugm.ac.id","https://t.co/vvimlTf4Zn",FALSE,1175,234,7,5069,1,2010-09-19 10:38:31,FALSE,"https://t.co/vvimlTf4Zn","http://kapstra.fisipol.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/192508760/1613531828","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1361877304943603712/8LFs2DkR_normal.jpg"
"x506728683","x991660057048698881",2018-05-02 12:45:56,"kmsepUGM","👤 Terbuka untuk seluruh mahasiswa UGM
🍟 Ada snacknya juga loh

Yang mau ikutan, bisa isi form dibawah ini:
https://t.co/fxHxkQ2l7L

Yuk! Tunggu apa lagi?
Ayo segera daftar dan wujudkan mimpimu menjadi wirausahawan sukses!😉","Twitter for iPhone",222,"x991660053240266752","x506728683","kmsepUGM",FALSE,FALSE,1,0,,,,,"bit.ly/pendaftarancer…","https://t.co/fxHxkQ2l7L","http://bit.ly/pendaftaranceriwis",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/991660057048698881","KMSEP UGM","Yogyakarta","KELUARGA MAHASISWA SOSIAL EKONOMI PERTANIAN UNIVERSITAS GADJAH MADA 📩 ugmkmsep@gmail.com Line : @pdw3434h Instagram: @ugmkmsep Facebook : KMSEP UGM","https://t.co/XBQFN5HanS",FALSE,752,401,1,3115,27,2012-02-28 02:13:13,FALSE,"https://t.co/XBQFN5HanS","http://kmsep.faperta.ugm.ac.id/web/",,"https://pbs.twimg.com/profile_banners/506728683/1524887096","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/990073143757701121/WDV--Ph5_normal.jpg"
"x2668688497","x1246992975499935746",2020-04-06 02:47:48,"PKKH_UGM","Edisi perdana Podcast Rupa Sastra, diinisiasi oleh PKKH UGM. Kami berbincang dengan perupa &amp; penulis. Kali ini kami ngobrol bersama TEMPA. 

https://t.co/hPiJSc7kbt https://t.co/8ClkcJpHEB","Twitter for Android",168,,,,FALSE,FALSE,0,1,,,,,"open.spotify.com/episode/5fGZMw…","https://t.co/hPiJSc7kbt","https://open.spotify.com/episode/5fGZMwGLa7tiV5lCn90XOH?si=AzMRHhWHQSqyG3VuoDZ1Yg","http://pbs.twimg.com/media/EU41fzyUcAE1RcH.jpg","https://t.co/8ClkcJpHEB","https://twitter.com/PKKH_UGM/status/1246992975499935746/photo/1","photo","http://pbs.twimg.com/media/EU41fzyUcAE1RcH.jpg","https://t.co/8ClkcJpHEB","https://twitter.com/PKKH_UGM/status/1246992975499935746/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/f689b1ed479bbfa4.json","Ngaglik","Ngaglik, Indonesia","city","Indonesia","ID","NA NA","NA NA","110.366707 110.443344 110.443344 110.366707 -7.755091 -7.755091 -7.670055 -7.670055","https://twitter.com/NA/status/1246992975499935746","PKKH UGM","Bulaksumur, Yogyakarta","PKKH (Pusat Kebudayaan Koesnadi Hardjasoemantri) Universitas Gadjah Mada/UGM","https://t.co/vHaitthen5",FALSE,770,159,1,2195,49,2014-07-22 07:11:08,FALSE,"https://t.co/vHaitthen5","http://www.pkkh.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/2668688497/1406014329","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/491810190237253632/YlDzSjSb_normal.jpeg"
"x175619763","x1471080912620118016",2021-12-15 11:33:15,"KMTETI","Di sini kita bakalan seru-seruan bareng soalnya ada hiburan dan ada awarding juga lhoo🤩

Jangan sampai kelewat yaa gais! 

Divisi Informasi dan Komunikasi
Kabinet Satu Karya
KMTETI FT UGM
_______________________
#DivisiInfokomKMTETI","Twitter for iPhone",232,"x1471080910367838211","x175619763","KMTETI",FALSE,FALSE,0,0,,,"DivisiInfokomKMTETI",,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471080912620118016","KMTETI FT UGM","Yogyakarta, Indonesia","Keluarga Mahasiswa Teknik Elektro dan Teknologi Informasi Fakultas Teknik Universitas Gadjah Mada | Profesionalisme Berbasis Kekeluargaan","https://t.co/kFjwP5Mhkf",FALSE,1714,293,17,5308,141,2010-08-07 03:21:10,FALSE,"https://t.co/kFjwP5Mhkf","https://linktr.ee/kmteti",,"https://pbs.twimg.com/profile_banners/175619763/1615377423","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1232184015941058561/WpQh8d6U_normal.jpg"
"x333863472","x1066246171520188417",2018-11-24 08:24:31,"YES_UGM","On break, we’re accompanied by Journey, an acoustic band from Jogjakarta.
#akusihYES
#YES2018
#creaTHINK
#FaceTheChallenge https://t.co/RJ5kr5c3F8","Twitter for iPhone",122,,,,FALSE,FALSE,2,1,,,"akusihYES YES2018 creaTHINK FaceTheChallenge",,,,,"http://pbs.twimg.com/media/DswRO-PVsAAjL4o.jpg","https://t.co/RJ5kr5c3F8","https://twitter.com/YES_UGM/status/1066246171520188417/photo/1","photo","http://pbs.twimg.com/media/DswRO-PVsAAjL4o.jpg http://pbs.twimg.com/media/DswRO-qVYAA16Dq.jpg","https://t.co/RJ5kr5c3F8 https://t.co/RJ5kr5c3F8","https://twitter.com/YES_UGM/status/1066246171520188417/photo/1 https://twitter.com/YES_UGM/status/1066246171520188417/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1066246171520188417","Young Entrepreneurs","FEB UGM Yogyakarta","The biggest entrepreneurs show organized by IKAMMA Faculty Economics and Business Universitas Gadjah Mada. Contact us:  Line@: @oyy9407L instagram: yes_ugm","https://t.co/hg8unKxZoT",FALSE,1042,42,10,1762,126,2011-07-12 06:07:46,FALSE,"https://t.co/hg8unKxZoT","http://yes-ugm.com",,"https://pbs.twimg.com/profile_banners/333863472/1417320305","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/518279397984305152/cSmcN4xS_normal.jpeg"
"x210100309","x1263634309484707840",2020-05-22 00:54:31,"permatetaugm","Mau dapet ovo sama gopay 50rb gratis?  Yuk cek di https://t.co/GaZdXoElTD
#PERMATETA https://t.co/ctVmkPwdIz","Twitter for Android",84,,,,FALSE,FALSE,0,0,,,"PERMATETA",,"instagram.com/p/CAT3begBXVI/…","https://t.co/GaZdXoElTD","https://www.instagram.com/p/CAT3begBXVI/?igshid=4kw4uyri7hsx","http://pbs.twimg.com/media/EYlUs4CUwAAqR8V.jpg","https://t.co/ctVmkPwdIz","https://twitter.com/permatetaugm/status/1263634309484707840/photo/1","photo","http://pbs.twimg.com/media/EYlUs4CUwAAqR8V.jpg","https://t.co/ctVmkPwdIz","https://twitter.com/permatetaugm/status/1263634309484707840/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1263634309484707840","Permateta UGM","TPB FTP UGM Yogyakarta","Perhimpunan Mahasiswa Teknik Pertanian 
Universitas Gadjah Mada  
#PERMATETA  
https://t.co/D7Mr0YJRQl","https://t.co/iD0ivRNfM1",FALSE,1172,300,5,2702,8,2010-10-30 15:36:40,FALSE,"https://t.co/iD0ivRNfM1","http://permateta.tp.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/210100309/1352743573","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1244969049664020481/6XYHENpY_normal.jpg"
"x113040714","x1295278844690096129",2020-08-17 08:38:36,"michael_hartono","""Berkibarlah benderaku
Lambang suci gagah perwira
Di seluruh pantai Indonesia
Kau tetap pujaan bangsa""

Selamat Hari Kemerdekaan ke-75, Dirgahayu Republik Indonesia! 🇮🇩 

#DirgahayuIndonesia #IndonesiaMaju #Indonesia https://t.co/dN2wy2ntyQ","Instagram",240,,,,FALSE,FALSE,0,0,,,"DirgahayuIndonesia IndonesiaMaju Indonesia",,"instagram.com/p/CD--fAIhYVB/…","https://t.co/dN2wy2ntyQ","https://www.instagram.com/p/CD--fAIhYVB/?igshid=143a2o2bh3kz1",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1295278844690096129","Michael Hartono","ÜT: -6.269807,106.652636","Medical Student, Universitas Gadjah Mada | Center for Indonesian Medical Students' Activities (CIMSA) | St. Ursula BSD",,FALSE,415,336,2,9676,11,2010-02-10 14:17:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/113040714/1407308796","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2499380036/5bz9zho9w39oxa8e9hye_normal.jpeg"
"x442662689","x1466998383655075840",2021-12-04 05:10:44,"HimajeUGM","https://t.co/USIpxPNgSs","Twitter for Android",0,"x1466998367171465217","x442662689","HimajeUGM",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/FFvTP_AVUAAr_GI.jpg","https://t.co/USIpxPNgSs","https://twitter.com/HimajeUGM/status/1466998383655075840/photo/1","photo","http://pbs.twimg.com/media/FFvTP_AVUAAr_GI.jpg","https://t.co/USIpxPNgSs","https://twitter.com/HimajeUGM/status/1466998383655075840/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1466998383655075840","Himaje UGM","Fakultas Ilmu Budaya  UGM","Himpunan Mahasiswa Sastra Jepang Universitas Gadjah Mada
Yogyakarta
ガジャマダ大学日本文学科の学生会
🎌公式インスタグラム🎌
himaje.fib@ugm.ac.id","https://t.co/4pLbLxxpzQ",FALSE,885,248,1,2292,6,2011-12-21 10:11:52,FALSE,"https://t.co/4pLbLxxpzQ","http://webhimaje.wordpress.com",,"https://pbs.twimg.com/profile_banners/442662689/1452298549","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/685351369557938176/4yViyIK__normal.png"
"x253900860","x432886903604801536",2014-02-10 14:40:55,"kemantugm","dari @haryoyudhanto: https://t.co/LVAEMpcVg3","GroupTweet",44,,,,FALSE,FALSE,0,0,,,,,"twitter.com/billiecrowley1…","https://t.co/LVAEMpcVg3","https://twitter.com/billiecrowley1/status/432882631076634625",,,,,,,,,"x110606028","haryoyudhanto","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/432886903604801536","KEMANT UGM","Kandhang Antro","Keluarga Mahasiswa Antropologi. Jurusan Antropologi Budaya, Fakultas Ilmu Budaya, Universitas Gadjah Mada.","http://t.co/78OEuxZ1Wy",FALSE,471,0,5,2467,0,2011-02-18 05:49:50,FALSE,"http://t.co/78OEuxZ1Wy","http://kemant.or.id",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247824826/kemantwit_normal.png"
"x729939597703053312","x1471724303083130883",2021-12-17 06:09:51,"infokagama","Siaaaang Sobat Kagama semua..ga kerasa ya besok waktunya kita menapaktilasi kenangan masa kuliah dulu. Termasuk kenangan mengharukan dengan mantan eeaaa ... Jangan kelewatan yaa, Sabtu, 18 Desember 2021, bisa diikuti virtual juga! https://t.co/xhLZrKnLcG","Twitter for Android",230,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1471724264210321411/pu/img/DcrXdWM1Ri6lXH4x.jpg","https://t.co/xhLZrKnLcG","https://twitter.com/infokagama/status/1471724303083130883/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1471724264210321411/pu/img/DcrXdWM1Ri6lXH4x.jpg","https://t.co/xhLZrKnLcG","https://twitter.com/infokagama/status/1471724303083130883/video/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471724303083130883","KAGAMA","Yogyakarta, Indonesia","Akun Resmi Keluarga Alumni Universitas Gadjah Mada (KAGAMA)
#SobatKAGAMA #UngguldanInovatif, #GuyubRukun, #Migunani","https://t.co/uG9TzTUy5R",FALSE,872,59,0,181,68,2016-05-10 07:42:16,FALSE,"https://t.co/uG9TzTUy5R","http://www.kagama.id",,"https://pbs.twimg.com/profile_banners/729939597703053312/1608222115",,"http://pbs.twimg.com/profile_images/1339583713349267464/W3VlSP99_normal.jpg"
